1.00	603.3
1.00	572.9
1.00	543.8
1.00	515.9
1.00	489.2
1.00	463.6
1.00	439.2
1.00	415.9
1.00	393.6
1.00	372.3
1.00	352.0
1.00	332.7
1.00	314.3
1.00	296.8
1.00	280.2
1.00	264.4
1.00	249.4
1.00	235.2
1.00	221.8
1.00	209.1
1.00	197.1
1.00	185.8
1.00	175.1
1.00	165.1
1.00	155.6
1.00	146.8
1.00	138.4
1.00	130.7
1.00	123.4
1.00	116.6
1.00	110.3
1.00	104.4
1.00	98.9
1.00	93.8
1.00	89.1
1.00	84.7
1.00	80.7
1.00	77.0
1.00	73.7
1.00	70.5
1.00	67.7
1.00	65.1
1.00	62.8
1.00	60.6
1.00	58.7
1.00	56.9
1.00	55.3
1.00	53.9
1.00	52.6
1.00	51.4
1.00	50.4
1.00	49.4
1.00	48.6
1.00	47.8
1.00	47.1
1.00	46.4
1.00	45.9
1.00	45.3
1.00	44.8
1.00	44.3
1.00	43.8
1.00	43.3
1.00	42.8
1.00	42.3
1.00	41.8
1.00	41.2
1.00	40.7
1.00	40.1
1.00	39.5
1.00	38.8
1.00	38.1
1.00	37.3
1.00	36.5
1.00	35.7
1.00	34.7
1.00	33.8
1.00	32.8
1.00	31.7
1.00	30.5
1.00	29.4
1.00	28.1
1.00	26.8
1.00	25.5
1.00	24.1
1.00	22.6
1.00	21.2
1.00	19.7
1.00	18.1
1.00	16.5
1.00	14.9
1.00	13.3
1.00	11.7
1.00	10.0
1.00	8.4
1.00	6.8
1.00	5.2
1.00	3.6
1.00	2.1
1.00	0.6
1.00	0.1
