13
Scandarello
Livello volume
845.3	0
845.31	1000
845.32	2000
845.33	4000
845.34	5000
845.35	6000
845.36	8000
845.37	9000
845.38	10000
845.39	12000
845.4	13000
845.41	14000
845.42	16000
845.43	17000
845.44	18000
845.45	20000
845.46	21000
845.47	23000
845.48	24000
845.49	25000
845.5	27000
845.51	28000
845.52	29000
845.53	31000
845.54	32000
845.55	33000
845.56	35000
845.57	36000
845.58	37000
845.59	39000
845.6	40000
845.61	42000
845.62	43000
845.63	44000
845.64	46000
845.65	47000
845.66	48000
845.67	50000
845.68	51000
845.69	52000
845.7	54000
845.71	55000
845.72	56000
845.73	58000
845.74	59000
845.75	61000
845.76	62000
845.77	63000
845.78	65000
845.79	66000
845.8	67000
845.81	69000
845.82	70000
845.83	71000
845.84	73000
845.85	74000
845.86	75000
845.87	77000
845.88	78000
845.89	80000
845.9	81000
845.91	82000
845.92	84000
845.93	85000
845.94	86000
845.95	88000
845.96	89000
845.97	90000
845.98	92000
845.99	93000
846	95000
846.01	96000
846.02	98000
846.03	100000
846.04	102000
846.05	104000
846.06	106000
846.07	108000
846.08	109000
846.09	111000
846.1	113000
846.11	115000
846.12	117000
846.13	119000
846.14	121000
846.15	123000
846.16	124000
846.17	126000
846.18	128000
846.19	130000
846.2	132000
846.21	134000
846.22	136000
846.23	138000
846.24	139000
846.25	141000
846.26	143000
846.27	145000
846.28	147000
846.29	149000
846.3	151000
846.31	152000
846.32	154000
846.33	156000
846.34	158000
846.35	160000
846.36	162000
846.37	164000
846.38	166000
846.39	167000
846.4	169000
846.41	171000
846.42	173000
846.43	175000
846.44	177000
846.45	179000
846.46	181000
846.47	182000
846.48	184000
846.49	186000
846.5	188000
846.51	190000
846.52	192000
846.53	194000
846.54	195000
846.55	197000
846.56	199000
846.57	201000
846.58	203000
846.59	205000
846.6	207000
846.61	209000
846.62	210000
846.63	212000
846.64	214000
846.65	216000
846.66	218000
846.67	220000
846.68	222000
846.69	224000
846.7	225000
846.71	227000
846.72	229000
846.73	231000
846.74	233000
846.75	235000
846.76	237000
846.77	238000
846.78	240000
846.79	242000
846.8	244000
846.81	246000
846.82	248000
846.83	250000
846.84	252000
846.85	253000
846.86	255000
846.87	257000
846.88	259000
846.89	261000
846.9	263000
846.91	265000
846.92	267000
846.93	268000
846.94	270000
846.95	272000
846.96	274000
846.97	276000
846.98	278000
846.99	280000
847	282000
847.01	284000
847.02	286000
847.03	288000
847.04	290000
847.05	293000
847.06	295000
847.07	297000
847.08	299000
847.09	302000
847.1	304000
847.11	306000
847.12	308000
847.13	310000
847.14	313000
847.15	315000
847.16	317000
847.17	319000
847.18	322000
847.19	324000
847.2	326000
847.21	328000
847.22	331000
847.23	333000
847.24	335000
847.25	337000
847.26	339000
847.27	342000
847.28	344000
847.29	346000
847.3	348000
847.31	351000
847.32	353000
847.33	355000
847.34	357000
847.35	360000
847.36	362000
847.37	364000
847.38	366000
847.39	368000
847.4	371000
847.41	373000
847.42	375000
847.43	377000
847.44	380000
847.45	382000
847.46	384000
847.47	386000
847.48	389000
847.49	391000
847.5	393000
847.51	395000
847.52	397000
847.53	400000
847.54	402000
847.55	404000
847.56	406000
847.57	409000
847.58	411000
847.59	413000
847.6	415000
847.61	418000
847.62	420000
847.63	422000
847.64	424000
847.65	426000
847.66	429000
847.67	431000
847.68	433000
847.69	435000
847.7	438000
847.71	440000
847.72	442000
847.73	444000
847.74	447000
847.75	449000
847.76	451000
847.77	453000
847.78	455000
847.79	458000
847.8	460000
847.81	462000
847.82	464000
847.83	467000
847.84	469000
847.85	471000
847.86	473000
847.87	476000
847.88	478000
847.89	480000
847.9	482000
847.91	484000
847.92	487000
847.93	489000
847.94	491000
847.95	493000
847.96	496000
847.97	498000
847.98	500000
847.99	502000
848	505000
848.01	507000
848.02	509000
848.03	512000
848.04	514000
848.05	516000
848.06	519000
848.07	521000
848.08	523000
848.09	526000
848.1	528000
848.11	530000
848.12	533000
848.13	535000
848.14	537000
848.15	540000
848.16	542000
848.17	544000
848.18	547000
848.19	549000
848.2	551000
848.21	554000
848.22	556000
848.23	559000
848.24	561000
848.25	563000
848.26	566000
848.27	568000
848.28	570000
848.29	573000
848.3	575000
848.31	577000
848.32	580000
848.33	582000
848.34	584000
848.35	587000
848.36	589000
