4
Tavernelle
Livello volume
58	0
58.01	1000
58.02	3000
58.03	5000
58.04	7000
58.05	9000
58.06	11000
58.07	12000
58.08	14000
58.09	16000
58.1	18000
58.11	20000
58.12	22000
58.13	23000
58.14	25000
58.15	27000
58.16	29000
58.17	31000
58.18	33000
58.19	34000
58.2	36000
58.21	38000
58.22	40000
58.23	42000
58.24	44000
58.25	45000
58.26	47000
58.27	49000
58.28	51000
58.29	53000
58.3	55000
58.31	57000
58.32	58000
58.33	60000
58.34	62000
58.35	64000
58.36	66000
58.37	68000
58.38	69000
58.39	71000
58.4	73000
58.41	75000
58.42	77000
58.43	79000
58.44	80000
58.45	82000
58.46	84000
58.47	86000
58.48	88000
58.49	90000
58.5	91000
58.51	93000
58.52	95000
58.53	97000
58.54	99000
58.55	101000
58.56	103000
58.57	104000
58.58	106000
58.59	108000
58.6	110000
58.61	112000
58.62	114000
58.63	115000
58.64	117000
58.65	119000
58.66	121000
58.67	123000
58.68	125000
58.69	126000
58.7	128000
58.71	130000
58.72	132000
58.73	134000
58.74	136000
58.75	137000
58.76	139000
58.77	141000
58.78	143000
58.79	145000
58.8	147000
58.81	149000
58.82	150000
58.83	152000
58.84	154000
58.85	156000
58.86	158000
58.87	160000
58.88	161000
58.89	163000
58.9	165000
58.91	167000
58.92	169000
58.93	171000
58.94	172000
58.95	174000
58.96	176000
58.97	178000
58.98	180000
58.99	182000
59	184000
59.01	188000
59.02	193000
59.03	198000
59.04	203000
59.05	208000
59.06	212000
59.07	217000
59.08	222000
59.09	227000
59.1	232000
59.11	236000
59.12	241000
59.13	246000
59.14	251000
59.15	255000
59.16	260000
59.17	265000
59.18	270000
59.19	275000
59.2	279000
59.21	284000
59.22	289000
59.23	294000
59.24	299000
59.25	303000
59.26	308000
59.27	313000
59.28	318000
59.29	323000
59.3	327000
59.31	332000
59.32	337000
59.33	342000
59.34	347000
59.35	351000
59.36	356000
59.37	361000
59.38	366000
59.39	371000
59.4	375000
59.41	380000
59.42	385000
59.43	390000
59.44	395000
59.45	399000
59.46	404000
59.47	409000
59.48	414000
59.49	419000
59.5	423000
59.51	428000
59.52	433000
59.53	438000
59.54	443000
59.55	448000
59.56	452000
59.57	457000
59.58	462000
59.59	467000
59.6	472000
59.61	476000
59.62	481000
59.63	486000
59.64	491000
59.65	496000
59.66	500000
59.67	505000
59.68	510000
59.69	515000
59.7	520000
59.71	524000
59.72	529000
59.73	534000
59.74	539000
59.75	544000
59.76	548000
59.77	553000
59.78	558000
59.79	563000
59.8	568000
59.81	572000
59.82	577000
59.83	582000
59.84	587000
59.85	592000
59.86	596000
59.87	601000
59.88	606000
59.89	611000
59.9	616000
59.91	620000
59.92	625000
59.93	630000
59.94	635000
59.95	640000
59.96	644000
59.97	649000
59.98	654000
59.99	659000
60	664000
60.01	669000
60.02	675000
60.03	680000
60.04	686000
60.05	692000
60.06	697000
60.07	703000
60.08	708000
60.09	714000
60.1	720000
60.11	725000
60.12	731000
60.13	736000
60.14	742000
60.15	748000
60.16	753000
60.17	759000
60.18	764000
60.19	770000
60.2	776000
60.21	781000
60.22	787000
60.23	793000
60.24	798000
60.25	804000
60.26	809000
60.27	815000
60.28	821000
60.29	826000
60.3	832000
60.31	837000
60.32	843000
60.33	849000
60.34	854000
60.35	860000
60.36	865000
60.37	871000
60.38	877000
60.39	882000
60.4	888000
60.41	894000
60.42	899000
60.43	905000
60.44	910000
60.45	916000
60.46	922000
60.47	927000
60.48	933000
60.49	938000
60.5	944000
60.51	950000
60.52	955000
60.53	961000
60.54	966000
60.55	972000
60.56	978000
60.57	983000
60.58	989000
60.59	994000
60.6	1000000
60.61	1006000
60.62	1011000
60.63	1017000
60.64	1023000
60.65	1028000
60.66	1034000
60.67	1039000
60.68	1045000
60.69	1051000
60.7	1056000
60.71	1062000
60.72	1067000
60.73	1073000
60.74	1079000
60.75	1084000
60.76	1090000
60.77	1095000
60.78	1101000
60.79	1107000
60.8	1112000
60.81	1118000
60.82	1124000
60.83	1129000
60.84	1135000
60.85	1140000
60.86	1146000
60.87	1152000
60.88	1157000
60.89	1163000
60.9	1168000
60.91	1174000
60.92	1180000
60.93	1185000
60.94	1191000
60.95	1196000
60.96	1202000
60.97	1208000
60.98	1213000
60.99	1219000
61	1225000
